time,pAtm,lon,lat,TDewPoi,HDirNor,HDifHor,HGloHor,relHum,nTot,ceiHei,winSpe,winDir,nOpa,TBlaSky,HHorIR,cloTim,solZen,solAlt,solDec,solTim,solHouAng,TDryBul,TWetBul
14040000.0,101325.0,-1.5344934783534145,0.7326892199872196,280.95,284.03337205362766,351.3317804220925,629.4804636707514,0.49,0.9,2440.0,5.2,1.2217304763960306,0.9,285.0349932819206,374.0,14040000.0,0.33144260773580675,1.2393537190590898,0.40272592727197276,14040515.410363028,1017.9135014624003,292.04999999999995,285.8933148456687
14040900.0,101325.0,-1.5344934783534145,0.7326892199872196,280.7058028616852,388.43455060258475,360.3052382689717,730.8274880930101,0.48877232142857147,0.909375,2440.0,4.900982306985294,1.3035427850832648,0.875,284.39060679667676,372.9,14040900.0,0.34094381792794853,1.229852508866948,0.40273935263726546,14041415.284492524,1017.9789421557886,291.880438701923,285.7383697081489
14041800.0,101325.0,-1.5344934783534145,0.7326892199872196,280.67527821939586,443.0,366.0,780.0,0.49029761904761904,0.9125000000000001,2440.0,4.130560661764706,1.4835298641951802,0.8500000000000001,283.9433117800214,370.4,14041800.0,0.3585891822581029,1.2122071445367937,0.4027527643996826,14042315.158604907,1018.0443828479325,291.8305288461538,285.71806296615773
14042700.0,101325.0,-1.5344934783534145,0.7326892199872196,280.7821144674086,450.70951663100567,368.25220658396944,785.1958175315877,0.49167410714285714,0.909375,2440.0,3.369858685661765,1.6635169433070953,0.8250000000000001,283.6632148321223,367.7,14042700.0,0.38323453929556817,1.1875617874993285,0.40276616255856285,14043215.032700198,1018.1098235388336,291.89035456730767,285.7853909732756
14043600.0,101325.0,-1.5344934783534145,0.7326892199872196,280.95,454.68414056927963,367.98807251908397,786.9983513281757,0.49,0.9,2440.0,3.1,1.7453292519943295,0.8,283.52060389938964,366.0,14043600.0,0.4136016856320697,1.1571946411628269,0.40277954711324526,14044114.906778421,1018.1752642284933,292.04999999999995,285.8933148456687
14044500.0,101325.0,-1.5344934783534145,0.7326892199872196,281.27002457002453,459.56669422291384,363.97990219465646,782.8017094606759,0.48125,0.8796875000000001,3249.375,3.535461819556452,1.7309147023684834,0.775,283.89641896627273,367.73125,14044500.0,0.44849442559977515,1.1223019011951214,0.4027929180630699,14045014.780839603,1018.2407049169137,292.681640625,286.28819295040853
14045400.0,101325.0,-1.5344934783534145,0.7326892199872196,281.7637592137592,470.0,355.0,770.0,0.4666666666666667,0.8500000000000001,5030.0,4.341960685483872,1.6923460425587873,0.75,284.81057041586354,372.5,14045400.0,0.48689963816008747,1.0838966886348091,0.40280627540737723,14045914.654883767,1018.3061456040967,293.80312499999997,286.98861489845916
14046300.0,101325.0,-1.5344934783534145,0.7326892199872196,282.2506142506142,485.6417213295991,337.2417763157895,751.7812426264874,0.45125,0.8203125,6810.625,5.1774792086693555,1.6366357561670042,0.7250000000000001,285.6933479740712,377.26875,14046300.0,0.5280053611496307,1.0427909656452659,0.40281961914550835,14046814.528910933,1018.3715862900435,294.873046875,287.61758120086984
14047200.0,101325.0,-1.5344934783534145,0.7326892199872196,282.54999999999995,502.3716342374214,312.51973684210526,732.9728542375929,0.44,0.8,7620.0,5.7,1.5707963267948966,0.7000000000000001,285.9763235996798,379.0,14047200.0,0.5711784187622595,0.9996179080326371,0.4028329492768052,14047714.402921129,1018.4370269747561,295.34999999999997,287.8244292698092
14048100.0,101325.0,-1.5344934783534145,0.7326892199872196,282.6414936625874,519.165730026533,288.03782894736844,713.4280387299019,0.43572916666666667,0.790625,6765.217563291139,5.93246029209284,1.4858673587291011,0.628125,285.37853074832907,376.3859375,14048100.0,0.6159298188942383,0.9548665079006583,0.40284626580061,14048614.276914377,1018.5024676582362,295.34999999999997,287.7583371261206
14049000.0,101325.0,-1.5344934783534145,0.7326892199872196,282.6068618881119,535.0,271.0,693.0,0.4352777777777778,0.7875000000000001,4872.2468354430375,6.1095446498819825,1.3837967640812185,0.5,284.53473082793465,371.6625,14049000.0,0.6618813257926925,0.908915001002204,0.40285956871626616,14049514.150890702,1018.567908340486,295.34999999999997,287.75134271565304
14049900.0,101325.0,-1.5344934783534145,0.7326892199872196,282.4187991695804,548.8397894965278,260.382667376161,671.3034774985389,0.4346875,0.790625,2948.1526898734182,6.206856682730134,1.2879594881904584,0.37187500000000007,283.8028708456217,367.1078125,14049900.0,0.7087377665620143,0.8620585602328823,0.40287285802311723,14050414.024850126,1018.6333490215062,295.34999999999997,287.74219356055886
14050800.0,101325.0,-1.5344934783534145,0.7326892199872196,282.04999999999995,558.1430844907408,250.1015866873065,647.4778557049159,0.43,0.8,2000.0,6.2,1.2217304763960306,0.30000000000000004,283.30664097220523,365.0,14050800.0,0.7562655978827288,0.8145307289121677,0.40288613372050763,14051313.898792675,1018.6987897012996,295.34999999999997,287.66943296884364
